0.002, 0.0, 0.0
0.007, 0.0, 0.0
0.014, 0.0, 0.0
0.023, 0.0, 0.0
0.035, 0.0, 0.0
0.049, 0.0, 0.0
0.065, 0.0, 0.0
0.084, 0.0, 0.0
0.105, 0.0, 0.0
0.128, 0.0, 0.0
0.154, 0.0, 0.0
0.182, 0.0, 0.0
0.212, 0.0, 0.0
0.244, 0.0, 0.0
0.279, 0.0, 0.0
0.314, 0.0, 0.0
0.349, 0.0, 0.0
0.384, 0.0, 0.0
0.419, 0.0, 0.0
0.454, 0.0, 0.0
0.489, 0.0, 0.0
0.524, 0.0, 0.0
0.559, 0.0, 0.0
0.594, 0.0, 0.0
0.629, 0.0, 0.0
0.663, 0.0, 0.0
0.698, 0.0, 0.0
0.733, 0.0, 0.0
0.768, 0.0, 0.0
0.803, 0.0, 0.0
0.838, 0.0, 0.0
0.873, 0.0, 0.0
0.908, 0.0, 0.0
0.943, 0.0, 0.0
0.978, 0.0, 0.0
1.013, 0.0, 0.0
1.048, 0.0, 0.0
1.083, 0.0, 0.0
1.117, 0.0, 0.0
1.152, 0.0, 0.0
1.187, 0.0, 0.0
1.222, 0.0, 0.0
1.257, 0.0, 0.0
1.292, 0.0, 0.0
1.327, 0.0, 0.0
1.362, 0.0, 0.0
1.397, 0.0, 0.0
1.432, 0.0, 0.0
1.467, 0.0, 0.0
1.502, 0.0, 0.0
1.537, 0.0, 0.0
1.571, 0.0, 0.0
1.606, 0.0, 0.0
1.641, 0.0, 0.0
1.676, 0.0, 0.0
1.711, 0.0, 0.0
1.746, 0.0, 0.0
1.781, 0.0, 0.0
1.816, 0.0, 0.0
1.851, 0.0, 0.0
1.886, 0.0, 0.0
1.921, 0.0, 0.0
1.956, 0.0, 0.0
1.99, 0.0, 0.0
2.025, 0.0, 0.0
2.06, 0.0, 0.0
2.095, 0.0, 0.0
2.13, 0.0, 0.0
2.165, 0.0, 0.0
2.2, 0.0, 0.0
2.235, 0.0, 0.0
2.27, 0.0, 0.0
2.305, 0.0, 0.0
2.34, 0.0, 0.0
2.375, 0.0, 0.0
2.41, 0.0, 0.0
2.444, 0.0, 0.0
2.479, 0.0, 0.0
2.514, 0.0, 0.0
2.549, 0.0, 0.0
2.584, 0.0, 0.0
2.619, 0.0, 0.0
2.654, 0.0, 0.0
2.689, 0.0, 0.0
2.724, 0.0, 0.0
2.759, 0.0, 0.0
2.794, 0.0, 0.0
2.829, 0.0, 0.0
2.863, 0.0, 0.0
2.898, 0.0, 0.0
2.933, 0.0, 0.0
2.968, 0.0, 0.0
3.003, 0.0, 0.0
3.038, 0.0, 0.0
3.073, 0.0, 0.0
3.108, 0.0, 0.0
3.143, 0.0, 0.0
3.178, 0.0, 0.0
3.213, 0.0, 0.0
3.248, 0.0, 0.0
3.283, 0.0, 0.0
3.317, 0.0, 0.0
3.352, 0.0, 0.0
3.387, 0.0, 0.0
3.422, 0.0, 0.0
3.457, 0.0, 0.0
3.492, 0.0, 0.0
3.527, 0.0, 0.0
3.562, 0.0, 0.0
3.597, 0.0, 0.0
3.632, 0.0, 0.0
3.667, 0.0, 0.0
3.702, 0.0, 0.0
3.737, 0.0, 0.0
3.771, 0.0, 0.0
3.806, 0.0, 0.0
3.841, 0.0, 0.0
3.876, 0.0, 0.0
3.911, 0.0, 0.0
3.946, 0.0, 0.0
3.981, 0.0, 0.0
4.016, 0.0, 0.0
4.051, 0.0, 0.0
4.086, 0.0, 0.0
4.121, 0.0, 0.0
4.156, 0.0, 0.0
4.19, 0.0, 0.0
4.225, 0.0, 0.0
4.26, 0.0, 0.0
4.295, 0.0, 0.0
4.33, 0.0, 0.0
4.365, 0.0, 0.0
4.4, 0.0, 0.0
4.435, 0.0, 0.0
4.47, 0.0, 0.0
4.505, 0.0, 0.0
4.54, 0.0, 0.0
4.575, 0.0, 0.0
4.61, 0.0, 0.0
4.644, 0.0, 0.0
4.679, 0.0, 0.0
4.714, 0.0, 0.0
4.749, 0.0, 0.0
4.784, 0.0, 0.0
4.819, 0.0, 0.0
4.854, 0.0, 0.0
4.889, 0.0, 0.0
4.924, 0.0, 0.0
4.959, 0.0, 0.0
4.994, 0.0, 0.0
5.029, 0.0, 0.0
5.063, 0.0, 0.0
5.098, 0.0, 0.0
5.133, 0.0, 0.0
5.168, 0.0, 0.0
5.203, 0.0, 0.0
5.238, 0.0, 0.0
5.273, 0.0, 0.0
5.308, 0.0, 0.0
5.343, 0.0, 0.0
5.378, 0.0, 0.0
5.413, 0.0, 0.0
5.448, 0.0, 0.0
5.483, 0.0, 0.0
5.517, 0.0, 0.0
5.552, 0.0, 0.0
5.587, 0.0, 0.0
5.622, 0.0, 0.0
5.657, 0.0, 0.0
5.692, 0.0, 0.0
5.727, 0.0, 0.0
5.762, 0.0, 0.0
5.797, 0.0, 0.0
5.832, 0.0, 0.0
5.867, 0.0, 0.0
5.902, 0.0, 0.0
5.937, 0.0, 0.0
5.971, 0.0, 0.0
6.006, 0.0, 0.0
6.041, 0.0, 0.0
6.076, 0.0, 0.0
6.111, 0.0, 0.0
6.146, 0.0, 0.0
6.181, 0.0, 0.0
6.216, 0.0, 0.0
6.251, 0.0, 0.0
6.286, 0.0, 0.0
6.321, 0.0, 0.0
6.356, 0.0, 0.0
6.39, 0.0, 0.0
6.425, 0.0, 0.0
6.46, 0.0, 0.0
6.495, 0.0, 0.0
6.53, 0.0, 0.0
6.565, 0.0, 0.0
6.6, 0.0, 0.0
6.635, 0.0, 0.0
6.67, 0.0, 0.0
6.705, 0.0, 0.0
6.74, 0.0, 0.0
6.775, 0.0, 0.0
6.81, 0.0, 0.0
6.844, 0.0, 0.0
6.879, 0.0, 0.0
6.914, 0.0, 0.0
6.949, 0.0, 0.0
6.984, 0.0, 0.0
7.019, 0.0, 0.0
7.054, 0.0, 0.0
7.089, 0.0, 0.0
7.124, 0.0, 0.0
7.159, 0.0, 0.0
7.194, 0.0, 0.0
7.229, 0.0, 0.0
7.263, 0.0, 0.0
7.298, 0.0, 0.0
7.333, 0.0, 0.0
7.368, 0.0, 0.0
7.403, 0.0, 0.0
7.438, 0.0, 0.0
7.473, 0.0, 0.0
7.508, 0.0, 0.0
7.543, 0.0, 0.0
7.578, 0.0, 0.0
7.613, 0.0, 0.0
7.648, 0.0, 0.0
7.683, 0.0, 0.0
7.717, 0.0, 0.0
7.752, 0.0, 0.0
7.787, 0.0, 0.0
7.822, 0.0, 0.0
7.857, 0.0, 0.0
7.892, 0.0, 0.0
7.927, 0.0, 0.0
7.962, 0.0, 0.0
7.997, 0.0, 0.0
8.032, 0.0, 0.0
8.067, 0.0, 0.0
8.102, 0.0, 0.0
8.137, 0.0, 0.0
8.171, 0.0, 0.0
8.206, 0.0, 0.0
8.241, 0.0, 0.0
8.276, 0.0, 0.0
8.311, 0.0, 0.0
8.346, 0.0, 0.0
8.381, 0.0, 0.0
8.416, 0.0, 0.0
8.451, 0.0, 0.0
8.486, 0.0, 0.0
8.521, 0.0, 0.0
8.556, 0.0, 0.0
8.59, 0.0, 0.0
8.625, 0.0, 0.0
8.66, 0.0, 0.0
8.695, 0.0, 0.0
8.73, 0.0, 0.0
8.765, 0.0, 0.0
8.8, 0.0, 0.0
8.835, 0.0, 0.0
8.87, 0.0, 0.0
8.905, 0.0, 0.0
8.94, 0.0, 0.0
8.975, 0.0, 0.0
9.01, 0.0, 0.0
9.044, 0.0, 0.0
9.079, 0.0, 0.0
9.114, 0.0, 0.0
9.149, 0.0, 0.0
9.184, 0.0, 0.0
9.219, 0.0, 0.0
9.254, 0.0, 0.0
9.289, 0.0, 0.0
9.324, 0.0, 0.0
9.359, 0.0, 0.0
9.394, 0.0, 0.0
9.429, 0.0, 0.0
9.463, 0.0, 0.0
9.498, 0.0, 0.0
9.533, 0.0, 0.0
9.568, 0.0, 0.0
9.603, 0.0, 0.0
9.638, 0.0, 0.0
9.673, 0.0, 0.0
9.708, 0.0, 0.0
9.743, 0.0, 0.0
9.778, 0.0, 0.0
9.813, 0.0, 0.0
9.848, 0.0, 0.0
9.883, 0.0, 0.0
9.917, 0.0, 0.0
9.952, 0.0, 0.0
9.987, 0.0, 0.0
10.022, 0.0, 0.0
10.057, 0.0, 0.0
10.092, 0.0, 0.0
10.127, 0.0, 0.0
10.162, 0.0, 0.0
10.197, 0.0, 0.0
10.232, 0.0, 0.0
10.267, 0.0, 0.0
10.302, 0.0, 0.0
10.337, 0.0, 0.0
10.371, 0.0, 0.0
10.406, 0.0, 0.0
10.441, 0.0, 0.0
10.476, 0.0, 0.0
10.511, 0.0, 0.0
10.546, 0.0, 0.0
10.581, 0.0, 0.0
10.616, 0.0, 0.0
10.651, 0.0, 0.0
10.686, 0.0, 0.0
10.721, 0.0, 0.0
10.756, 0.0, 0.0
10.788, 0.0, 0.0
10.818, 0.0, 0.0
10.846, 0.0, 0.0
10.872, 0.0, 0.0
10.895, 0.0, 0.0
10.916, 0.0, 0.0
10.935, 0.0, 0.0
10.951, 0.0, 0.0
10.965, 0.0, 0.0
10.977, 0.0, 0.0
10.986, 0.0, 0.0
10.993, 0.0, 0.0
10.998, 0.0, 0.0
11.0, 0.0, 0.0
11.0, 0.0, 0.0
